activity_id,user_id,lesson_id,activity_type,timestamp
36016,54055,49432,completed,2024-08-01 00:23:00
36017,2982,9344,paused,2023-05-02 14:56:00
36018,31607,44535,paused,2024-03-05 08:01:00
36019,9124,57206,revisited,2024-05-23 06:26:00
36020,21709,31103,viewed,2023-04-20 19:43:00
36021,46382,4631,started,2023-09-26 07:25:00
36022,9959,68101,completed,2024-08-31 17:19:00
36023,23710,48090,completed,2023-12-21 03:18:00
36024,26665,32483,started,2023-12-20 03:54:00
36025,62551,44795,viewed,2023-12-04 06:05:00
36026,19166,46100,paused,2024-08-05 03:59:00
36027,42335,6140,completed,2024-06-17 02:53:00
36028,21839,1568,completed,2024-03-11 20:26:00
36029,14140,40088,completed,2023-11-28 05:19:00
36030,25462,59379,paused,2023-11-28 00:09:00
36031,24208,30438,viewed,2024-11-21 07:28:00
36032,69252,15481,revisited,2023-02-28 19:34:00
36033,55840,65291,paused,2024-04-08 06:39:00
36034,56818,27437,completed,2023-11-04 22:23:00
36035,74693,43351,viewed,2023-06-29 02:02:00
36036,21612,1968,started,2024-04-07 17:51:00
36037,44169,61982,completed,2024-08-08 18:14:00
36038,60287,19201,revisited,2024-10-03 13:26:00
36039,37612,59553,revisited,2023-11-26 05:00:00
36040,56405,76059,paused,2023-04-02 22:09:00
36041,12375,72517,revisited,2023-01-12 21:08:00
36042,61878,2556,completed,2023-01-28 22:16:00
36043,23236,13543,viewed,2023-01-15 11:14:00
36044,72235,70689,viewed,2023-03-16 22:03:00
36045,31076,76002,viewed,2024-11-04 07:42:00
36046,13769,69919,completed,2023-05-04 11:56:00
36047,58091,51877,completed,2023-12-28 17:32:00
36048,39831,28322,paused,2023-10-24 11:08:00
36049,62383,46239,paused,2023-08-29 22:15:00
36050,72490,40027,revisited,2024-01-26 10:18:00
36051,34410,18333,paused,2023-08-10 20:16:00
36052,60665,75892,viewed,2023-10-20 16:13:00
36053,52475,17480,viewed,2023-07-25 22:40:00
36054,36921,72641,viewed,2023-10-05 12:04:00
36055,31790,3385,revisited,2024-06-08 06:51:00
36056,59915,22890,completed,2024-01-14 09:13:00
36057,57194,62648,viewed,2023-08-21 13:40:00
36058,5719,65401,viewed,2024-01-12 01:53:00
36059,33974,33572,started,2023-08-05 05:24:00
36060,2593,47468,completed,2023-11-19 12:11:00
36061,37089,34430,revisited,2024-04-30 04:18:00
36062,8242,55792,started,2024-02-09 02:42:00
36063,42085,25317,revisited,2023-12-20 06:04:00
36064,74072,24249,completed,2024-10-15 10:41:00
36065,44389,27379,completed,2023-10-12 05:39:00
36066,56097,13336,revisited,2023-04-03 23:44:00
36067,44547,14314,viewed,2024-04-18 23:17:00
36068,42029,39440,revisited,2023-01-28 06:55:00
36069,69452,11097,completed,2024-11-14 12:29:00
36070,31348,46011,started,2023-02-20 17:52:00
36071,21119,12923,completed,2024-09-26 21:38:00
36072,59562,77925,revisited,2024-08-22 08:09:00
36073,77788,57004,started,2024-09-05 14:59:00
36074,59082,12758,started,2024-08-01 12:15:00
36075,67469,11177,completed,2024-01-04 00:37:00
36076,18303,19436,paused,2023-04-13 15:46:00
36077,57511,76902,started,2023-10-29 17:34:00
36078,10491,39616,revisited,2024-07-11 13:18:00
36079,38214,21159,viewed,2023-01-10 22:47:00
36080,6707,52156,paused,2023-05-14 14:01:00
36081,44754,56689,completed,2023-10-25 03:34:00
36082,62297,38606,revisited,2024-09-30 21:53:00
36083,11893,69253,paused,2023-04-28 05:16:00
36084,45879,65240,paused,2023-01-22 08:53:00
36085,61144,33711,paused,2024-07-04 04:18:00
36086,54118,5024,revisited,2023-02-15 10:02:00
36087,70268,26644,revisited,2024-05-11 02:57:00
36088,68278,26668,paused,2024-07-03 10:59:00
36089,37213,58294,completed,2024-06-17 03:24:00
36090,72247,15672,completed,2024-01-15 01:18:00
36091,7854,27176,completed,2023-10-31 08:51:00
36092,15629,15427,viewed,2023-05-31 19:21:00
36093,41463,75310,viewed,2024-10-02 05:07:00
36094,63009,23452,started,2024-07-21 06:55:00
36095,30553,60823,started,2024-12-01 18:31:00
36096,29872,39941,viewed,2023-01-18 02:17:00
36097,35484,29450,completed,2024-10-04 06:42:00
36098,66947,53248,revisited,2023-11-16 19:54:00
36099,40048,40791,completed,2024-07-09 05:09:00
36100,939,32885,paused,2024-11-08 10:31:00
36101,61301,29991,completed,2024-06-11 06:19:00
36102,25166,11819,paused,2024-04-20 16:06:00
36103,28773,61373,started,2023-05-27 04:01:00
36104,75783,48127,completed,2023-12-13 13:31:00
36105,79069,58960,paused,2024-10-27 13:35:00
36106,71415,39346,started,2024-06-07 12:26:00
36107,60060,53389,viewed,2023-01-09 16:02:00
36108,30929,34802,viewed,2023-03-04 18:43:00
36109,56974,51241,revisited,2023-09-03 20:22:00
36110,32446,72959,completed,2023-09-22 02:52:00
36111,20991,41532,completed,2023-01-18 06:10:00
36112,14482,13705,paused,2024-09-26 01:48:00
36113,64761,51145,viewed,2024-07-27 08:42:00
36114,12246,46521,started,2024-01-31 18:25:00
36115,58135,79731,started,2024-02-28 02:18:00
36116,17661,43443,viewed,2023-04-14 18:26:00
36117,52626,39277,revisited,2023-05-13 21:27:00
36118,26160,77720,completed,2024-07-12 18:59:00
36119,47038,52930,revisited,2023-04-25 23:37:00
36120,37246,30082,revisited,2024-07-21 01:23:00
36121,71046,152,started,2024-07-12 10:11:00
36122,65077,8055,started,2023-06-29 12:16:00
36123,23887,55233,started,2023-07-05 21:46:00
36124,48986,15502,paused,2024-02-14 23:59:00
36125,7915,26335,paused,2024-07-02 11:46:00
36126,32371,79550,viewed,2024-10-15 17:25:00
36127,26806,8030,revisited,2024-08-01 05:53:00
36128,16895,12559,viewed,2023-03-15 18:40:00
36129,29613,69077,paused,2023-08-20 22:14:00
36130,11612,68320,revisited,2023-04-26 08:08:00
36131,71825,62931,paused,2024-06-10 15:47:00
36132,42126,3866,paused,2024-01-14 09:59:00
36133,18988,69838,viewed,2023-02-01 07:32:00
36134,75843,18801,paused,2023-09-26 21:52:00
36135,56132,16708,completed,2023-09-13 22:01:00
36136,72711,44670,completed,2024-10-25 11:54:00
36137,33683,26245,completed,2023-11-06 05:18:00
36138,23760,29255,revisited,2023-05-08 00:16:00
36139,74262,60383,viewed,2024-06-10 17:23:00
36140,8539,16876,viewed,2024-01-09 00:52:00
36141,52848,761,started,2024-07-13 02:33:00
36142,75589,6308,started,2024-07-23 17:52:00
36143,32524,35230,completed,2024-11-19 14:27:00
36144,63484,6002,started,2024-11-14 20:52:00
36145,4035,36495,completed,2024-11-23 14:05:00
36146,17238,68609,revisited,2023-04-14 20:57:00
36147,67931,60088,viewed,2023-05-25 23:00:00
36148,16329,58481,paused,2023-12-20 23:03:00
36149,13575,77567,started,2024-12-01 23:38:00
36150,33909,22600,paused,2023-08-12 13:19:00
36151,69196,7725,revisited,2024-06-21 13:04:00
36152,36627,51632,paused,2024-07-24 23:24:00
36153,6651,55638,viewed,2023-03-14 13:11:00
36154,44112,26208,completed,2024-08-11 21:30:00
36155,37419,58711,completed,2024-03-18 08:18:00
36156,19427,29503,paused,2024-05-08 20:44:00
36157,39483,59153,paused,2024-06-07 02:35:00
36158,56173,68616,revisited,2024-07-14 09:20:00
36159,72871,20610,revisited,2024-11-13 04:27:00
36160,57453,25427,completed,2024-03-25 09:30:00
36161,26547,8769,revisited,2024-01-27 02:13:00
36162,14106,10743,started,2024-04-04 15:30:00
36163,62460,46488,started,2023-08-07 15:08:00
36164,2306,63542,revisited,2024-02-19 10:20:00
36165,30245,55106,started,2024-07-17 08:45:00
36166,59111,8264,viewed,2023-07-27 03:24:00
36167,30516,64875,started,2023-12-10 14:07:00
36168,45756,2693,viewed,2023-07-13 14:22:00
36169,40682,69269,revisited,2023-12-01 09:07:00
36170,51381,35928,revisited,2023-09-27 02:36:00
36171,61946,23305,started,2023-12-09 04:37:00
36172,41122,52750,started,2023-09-25 10:56:00
36173,16438,68781,completed,2024-02-24 23:11:00
36174,60626,6680,viewed,2024-03-16 06:23:00
36175,8975,63950,completed,2024-08-28 04:28:00
36176,49708,37396,viewed,2023-07-19 07:31:00
36177,70758,17014,started,2024-08-18 17:55:00
36178,29986,48943,completed,2024-01-16 08:14:00
36179,38873,52814,revisited,2024-06-07 23:18:00
36180,5638,42433,completed,2023-08-30 12:12:00
36181,37120,72396,completed,2024-03-14 16:13:00
36182,13520,46575,paused,2024-02-20 16:38:00
36183,6083,26170,started,2023-08-21 11:37:00
36184,14640,60113,started,2024-02-18 21:51:00
36185,20931,25809,viewed,2024-04-26 01:12:00
36186,63118,57092,viewed,2024-02-17 06:24:00
36187,77144,7939,started,2023-02-05 09:09:00
36188,26838,69138,viewed,2023-12-17 22:06:00
36189,25607,46314,viewed,2023-02-18 10:28:00
36190,59503,72355,viewed,2024-05-17 04:07:00
36191,49314,14192,revisited,2023-01-09 18:24:00
36192,49842,33154,started,2024-09-05 16:57:00
36193,33951,57401,completed,2024-07-22 09:24:00
36194,24218,47464,started,2024-07-15 22:25:00
36195,58890,64470,started,2024-04-19 00:21:00
36196,29729,7355,revisited,2024-03-12 04:33:00
36197,16410,46128,viewed,2023-07-31 06:35:00
36198,17235,76191,completed,2024-04-02 14:54:00
36199,78351,67957,viewed,2023-12-29 00:58:00
36200,55869,42001,completed,2023-11-08 18:31:00
36201,44914,22365,completed,2023-12-07 17:25:00
36202,3332,42514,viewed,2023-01-26 11:13:00
36203,19912,20640,revisited,2023-06-11 12:13:00
36204,74574,14834,revisited,2024-06-07 09:01:00
36205,44332,897,completed,2023-09-03 18:13:00
36206,11481,12022,viewed,2023-02-17 22:28:00
36207,61264,12772,viewed,2023-03-10 02:24:00
36208,29187,30884,completed,2024-08-04 13:43:00
36209,62023,62339,viewed,2023-01-16 03:41:00
36210,23169,64766,paused,2024-06-28 19:34:00
36211,21767,21166,completed,2024-05-21 01:53:00
36212,11888,15730,revisited,2024-02-27 22:33:00
36213,78200,23369,revisited,2024-09-27 07:23:00
36214,22908,69946,viewed,2024-09-12 13:50:00
36215,75872,71497,viewed,2023-09-18 17:30:00
36216,44077,51010,revisited,2023-12-07 20:00:00
36217,29792,6820,started,2023-10-11 21:31:00
36218,4666,61375,revisited,2024-05-22 05:50:00
36219,21798,930,started,2023-12-17 03:06:00
36220,78563,60492,completed,2023-03-16 20:08:00
36221,49379,79341,revisited,2023-07-12 05:35:00
36222,53805,566,started,2024-03-06 09:17:00
36223,2520,17122,paused,2024-02-06 19:23:00
36224,22243,37498,completed,2023-01-01 06:59:00
36225,78563,24796,completed,2024-05-08 05:13:00
36226,8550,27964,paused,2023-11-12 08:14:00
36227,71676,52489,completed,2023-07-24 16:00:00
36228,29852,5802,revisited,2023-12-08 00:34:00
36229,46323,18621,paused,2024-09-22 09:33:00
36230,16496,46279,revisited,2024-01-27 14:36:00
36231,10752,68841,completed,2023-01-06 09:12:00
36232,70212,26163,paused,2023-07-20 15:17:00
36233,78392,30780,paused,2024-06-24 07:10:00
36234,19946,10817,started,2023-05-07 00:49:00
36235,478,26798,completed,2024-11-10 00:10:00
36236,12228,68406,completed,2023-06-25 03:24:00
36237,69580,43524,revisited,2023-11-10 10:41:00
36238,12885,73449,completed,2024-01-07 00:37:00
36239,71183,67541,started,2024-10-28 19:10:00
36240,26234,48050,completed,2023-03-23 04:11:00
36241,53797,67100,viewed,2023-10-25 15:49:00
36242,1027,28729,started,2024-10-05 18:55:00
36243,75383,31615,paused,2024-03-13 11:22:00
36244,3167,79261,started,2023-06-22 02:00:00
36245,48606,51000,paused,2023-04-10 08:19:00
36246,31569,12644,viewed,2024-07-05 11:46:00
36247,70637,67175,started,2023-07-09 23:27:00
36248,79889,41061,started,2024-01-09 01:41:00
36249,12886,40852,revisited,2024-04-26 10:45:00
36250,8053,73943,revisited,2023-09-18 23:10:00
36251,72911,39804,completed,2024-10-03 08:56:00
36252,4275,47694,revisited,2023-06-14 18:50:00
36253,70733,68876,viewed,2023-11-17 21:30:00
36254,43776,60745,revisited,2023-06-24 18:51:00
36255,11733,7938,completed,2023-11-30 11:43:00
36256,26680,76983,revisited,2023-07-07 13:15:00
36257,5176,64518,started,2024-07-21 11:56:00
36258,29210,63373,revisited,2023-05-24 17:44:00
36259,55330,23235,viewed,2024-09-11 01:28:00
36260,40347,32232,viewed,2024-04-10 17:27:00
36261,75604,35355,started,2023-08-10 16:55:00
36262,50846,11730,revisited,2024-02-22 22:23:00
36263,12942,3305,revisited,2024-04-29 18:17:00
36264,1518,31401,started,2024-03-05 21:51:00
36265,40127,13441,completed,2024-03-08 14:00:00
36266,61675,56674,completed,2024-10-28 03:23:00
36267,13930,777,completed,2023-03-30 21:33:00
36268,67343,11248,started,2024-06-06 10:50:00
36269,30612,27301,viewed,2023-05-05 12:09:00
36270,44692,73135,completed,2024-02-01 13:48:00
36271,62750,40231,paused,2024-10-19 18:08:00
36272,11843,38695,viewed,2024-09-23 13:14:00
36273,54930,63130,completed,2024-06-02 06:06:00
36274,11944,40520,started,2023-08-24 05:45:00
36275,73625,63517,viewed,2023-05-02 19:23:00
36276,53179,70064,viewed,2024-08-30 04:12:00
36277,43422,48066,viewed,2024-01-06 18:01:00
36278,67684,41968,paused,2023-07-31 16:47:00
36279,41544,34066,revisited,2023-08-21 01:44:00
36280,49371,54708,paused,2023-01-13 15:34:00
36281,8176,72846,started,2024-03-24 10:58:00
36282,69926,7156,viewed,2024-02-27 23:24:00
36283,65009,62707,viewed,2024-10-08 11:33:00
36284,58676,26952,paused,2024-01-18 17:10:00
36285,46047,12966,paused,2024-02-29 20:11:00
36286,46499,54853,revisited,2024-09-28 20:49:00
36287,13541,17325,completed,2023-05-07 20:35:00
36288,4611,22274,viewed,2023-10-01 12:25:00
36289,18386,122,started,2023-08-29 07:20:00
36290,78784,54506,completed,2023-06-23 02:39:00
36291,5436,5006,viewed,2023-05-06 15:51:00
36292,62909,73386,paused,2023-09-17 08:43:00
36293,19074,43446,started,2024-10-11 10:56:00
36294,22596,8566,revisited,2023-09-28 03:41:00
36295,60852,49604,paused,2024-08-24 02:19:00
36296,29330,2184,paused,2023-12-11 01:32:00
36297,37804,16777,completed,2023-03-06 06:33:00
36298,51500,62090,revisited,2024-06-14 13:36:00
36299,32420,25641,revisited,2023-12-06 12:03:00
36300,17986,20630,started,2023-11-20 19:35:00
36301,62114,66718,completed,2024-10-01 10:38:00
36302,46253,50931,revisited,2023-05-24 22:45:00
36303,72495,78857,revisited,2024-07-12 22:08:00
36304,36421,30154,started,2023-10-10 14:04:00
36305,49602,62,revisited,2024-01-01 06:14:00
36306,66763,23612,started,2024-09-14 22:43:00
36307,57320,46623,completed,2023-09-30 00:33:00
36308,12062,33096,revisited,2024-06-13 02:33:00
36309,11402,39528,viewed,2024-02-03 04:07:00
36310,45193,3528,completed,2023-10-30 00:16:00
36311,41467,77951,started,2023-07-19 09:31:00
36312,28467,22756,viewed,2023-07-12 11:07:00
36313,57273,40075,started,2024-03-08 02:09:00
36314,54899,68831,paused,2023-12-13 08:11:00
36315,22089,76280,completed,2024-02-28 21:48:00
36316,21488,3186,paused,2024-04-24 01:27:00
36317,32378,67917,started,2023-10-06 12:16:00
36318,67234,49162,viewed,2023-03-20 14:41:00
36319,79778,67850,started,2024-06-29 11:18:00
36320,33514,16419,paused,2023-11-06 04:26:00
36321,62669,67641,completed,2024-10-01 13:51:00
36322,77491,8076,revisited,2023-12-18 23:54:00
36323,53849,63723,completed,2024-04-08 17:38:00
36324,77496,54257,viewed,2023-06-21 22:18:00
36325,64193,79373,revisited,2024-03-10 23:33:00
36326,41577,53828,started,2024-05-12 07:29:00
36327,272,65387,viewed,2024-06-08 17:03:00
36328,820,26391,completed,2024-02-09 19:24:00
36329,9547,40133,paused,2024-08-25 19:15:00
36330,14537,58564,started,2024-05-14 19:10:00
36331,46637,43131,paused,2024-04-11 23:46:00
36332,28528,54552,revisited,2023-11-28 17:53:00
36333,62164,48202,started,2024-07-31 08:14:00
36334,29217,51240,completed,2023-09-14 21:34:00
36335,50595,78223,revisited,2024-01-28 17:59:00
36336,4730,57783,revisited,2023-04-20 20:25:00
36337,46182,3311,started,2024-09-15 07:16:00
36338,71546,41287,viewed,2023-07-03 08:57:00
36339,58885,37382,viewed,2024-09-30 15:28:00
36340,24482,57870,started,2023-10-05 17:44:00
36341,53974,319,viewed,2024-03-02 05:16:00
36342,65304,23593,revisited,2023-09-10 23:49:00
36343,39914,51665,viewed,2023-01-16 05:18:00
36344,13898,63248,started,2024-06-20 09:47:00
36345,12712,46355,started,2024-06-20 06:57:00
36346,63862,57321,viewed,2023-05-21 21:02:00
36347,707,62080,completed,2023-11-23 21:12:00
36348,4923,18050,started,2023-06-13 08:13:00
36349,57742,12595,viewed,2024-06-07 01:54:00
36350,76648,13260,revisited,2023-10-08 08:49:00
36351,47297,3062,paused,2024-11-16 14:51:00
36352,55909,34727,completed,2023-10-04 08:55:00
36353,41692,70539,started,2024-09-15 22:55:00
36354,65686,11296,viewed,2024-11-21 21:03:00
36355,19427,48578,paused,2023-04-15 04:25:00
36356,30210,24176,started,2023-11-05 01:28:00
36357,79691,40127,viewed,2023-10-01 07:17:00
36358,60220,33753,revisited,2023-10-31 19:56:00
36359,45524,49062,revisited,2023-09-08 22:48:00
36360,65523,45703,paused,2024-06-27 09:30:00
36361,16124,3440,started,2024-03-08 14:57:00
36362,27325,62899,paused,2023-11-10 02:29:00
36363,14834,11686,revisited,2023-04-30 23:48:00
36364,42381,9055,started,2023-01-16 04:36:00
36365,59693,76290,started,2024-08-31 20:25:00
36366,60024,71538,viewed,2023-05-11 05:45:00
36367,70631,46628,completed,2023-03-12 22:34:00
36368,884,48478,revisited,2024-04-12 05:04:00
36369,48037,27149,revisited,2024-02-14 10:29:00
36370,12139,27631,paused,2024-10-29 14:41:00
36371,65377,74911,started,2024-01-22 06:07:00
36372,79953,48889,paused,2023-07-21 23:25:00
36373,49141,30521,revisited,2023-01-02 11:12:00
36374,24513,20734,started,2024-05-07 17:29:00
36375,74620,43810,viewed,2024-03-30 02:46:00
36376,9233,24463,revisited,2023-11-29 16:08:00
36377,33552,51570,completed,2023-06-18 05:04:00
36378,52205,17547,revisited,2023-02-22 16:02:00
36379,54103,56064,paused,2024-01-03 03:16:00
36380,65365,7645,started,2024-04-18 07:04:00
36381,62136,40237,started,2023-03-06 14:31:00
36382,25726,60009,revisited,2023-09-14 02:31:00
36383,55016,70784,viewed,2024-08-25 04:19:00
36384,70978,14189,viewed,2023-11-04 16:15:00
36385,27519,79423,viewed,2024-10-01 09:25:00
36386,68488,18450,paused,2023-01-29 16:51:00
36387,15434,50464,paused,2024-09-15 00:03:00
36388,14062,28962,viewed,2023-02-12 18:29:00
36389,50959,78946,completed,2024-01-27 04:01:00
36390,38316,71432,started,2023-09-14 21:25:00
36391,31777,26927,paused,2024-10-17 23:29:00
36392,68823,11713,paused,2024-10-06 06:19:00
36393,10700,50101,completed,2023-12-13 19:23:00
36394,44274,25312,paused,2024-04-04 23:39:00
36395,71112,53297,viewed,2024-03-17 11:59:00
36396,53998,64812,revisited,2024-07-22 01:35:00
36397,29473,10450,paused,2023-06-14 03:14:00
36398,4904,54227,paused,2024-03-28 19:19:00
36399,26896,9664,revisited,2024-03-27 11:55:00
36400,4935,37869,paused,2023-05-15 00:01:00
36401,74307,64923,started,2024-09-25 11:03:00
36402,62702,39586,revisited,2023-01-06 06:28:00
36403,34506,14701,revisited,2024-03-31 02:38:00
36404,14487,48290,revisited,2024-11-26 21:08:00
36405,48935,55718,started,2023-08-05 11:11:00
36406,35329,19794,started,2024-04-03 08:08:00
36407,32869,26700,paused,2024-05-15 06:32:00
36408,44685,18903,viewed,2024-01-13 06:10:00
36409,27100,20495,revisited,2023-08-06 23:02:00
36410,40312,57290,viewed,2023-01-28 15:28:00
36411,79888,14691,completed,2024-01-20 04:48:00
36412,34997,72412,completed,2023-12-11 05:43:00
36413,49874,22167,paused,2024-03-02 16:01:00
36414,43488,33806,paused,2024-01-25 13:09:00
36415,36999,40649,paused,2023-12-26 10:20:00
36416,30173,8661,started,2024-05-27 19:16:00
36417,63882,39837,paused,2023-11-25 09:11:00
36418,40647,51318,paused,2023-08-21 19:04:00
36419,33518,38907,paused,2024-04-06 03:00:00
36420,57277,56096,completed,2023-05-13 10:14:00
36421,52583,2411,paused,2024-09-16 11:47:00
36422,22312,72589,viewed,2024-01-23 16:08:00
36423,57027,16148,revisited,2023-07-18 05:50:00
36424,69884,78295,completed,2024-05-10 18:19:00
36425,26720,64667,revisited,2024-05-18 06:09:00
36426,75490,44585,completed,2024-03-30 09:49:00
36427,31377,61922,viewed,2023-02-01 01:24:00
36428,54050,75680,viewed,2023-09-29 11:05:00
36429,46204,12510,revisited,2024-11-07 13:26:00
36430,10640,39094,completed,2024-05-16 17:40:00
36431,61455,48411,viewed,2024-03-20 19:37:00
36432,3012,6414,completed,2024-05-22 20:39:00
36433,8919,49679,revisited,2023-03-24 21:32:00
36434,51703,50120,paused,2024-04-07 18:02:00
36435,30784,21460,started,2023-01-29 06:21:00
