enrollment_id,user_id,course_id,enrolled_at,status
43677,57353,16612,2023-06-05,active
43678,34781,32355,2023-03-17,active
43679,26544,66712,2024-04-05,active
43680,28970,56960,2024-11-17,active
43681,35599,78980,2023-05-12,active
43682,60721,31494,2024-11-11,inactive
43683,51712,54209,2023-07-18,active
43684,63593,38840,2024-10-10,active
43685,62412,62232,2023-12-09,active
43686,31463,51743,2024-04-21,active
43687,3728,10353,2023-09-22,inactive
43688,53592,9768,2024-01-09,inactive
43689,79061,31945,2024-06-22,active
43690,77315,1303,2024-09-06,active
43691,3275,77206,2023-03-19,active
43692,74514,12120,2023-01-30,active
43693,17544,77077,2024-04-10,active
43694,74670,77999,2023-02-25,active
43695,60916,53968,2024-01-10,active
43696,23883,22230,2023-11-04,active
43697,67508,42489,2024-06-09,active
43698,71704,75118,2023-01-26,inactive
43699,42055,48295,2023-01-24,active
43700,4515,42039,2023-04-14,active
43701,49917,55432,2024-10-13,active
43702,32829,68295,2023-05-26,active
43703,68653,66765,2024-03-31,active
43704,55232,57400,2024-10-01,active
43705,15520,10729,2023-03-16,active
43706,49522,58354,2024-10-22,inactive
43707,69968,77885,2023-04-02,active
43708,60160,77894,2024-07-24,active
43709,2542,31672,2024-10-01,active
43710,18866,52713,2024-06-02,active
43711,40972,27288,2024-10-18,active
43712,65331,3712,2023-11-20,active
43713,12868,16431,2024-09-15,active
43714,68372,11010,2024-05-01,inactive
43715,14947,22182,2024-05-28,active
43716,11544,63482,2023-01-19,active
43717,63316,49539,2023-09-18,active
43718,33323,58383,2024-04-08,active
43719,73843,54424,2023-02-15,active
43720,11003,72688,2023-08-31,active
43721,23679,42288,2024-01-19,inactive
43722,38394,56524,2023-10-27,active
43723,24192,69661,2024-09-16,active
43724,6935,75811,2024-10-21,inactive
43725,69207,6383,2023-01-14,active
43726,55648,32188,2023-03-05,active
43727,15398,51392,2024-07-24,active
43728,39358,38129,2023-05-09,active
43729,32849,64756,2024-05-02,active
43730,21945,18428,2023-07-26,active
43731,35468,12736,2024-07-20,active
43732,76868,56518,2023-05-22,active
43733,3379,9330,2024-11-09,active
43734,50759,2598,2023-02-08,active
43735,62022,50259,2023-05-16,active
43736,2739,52028,2023-04-30,active
43737,31058,52914,2024-10-25,active
43738,11055,73617,2023-03-22,active
43739,19800,34202,2023-12-09,active
43740,29575,11865,2024-05-14,active
43741,66942,46730,2023-08-21,active
43742,53478,48313,2023-01-26,active
43743,58375,17695,2023-06-28,active
43744,69744,68568,2024-04-20,inactive
43745,69083,13086,2024-01-11,active
43746,10426,70310,2024-02-06,active
43747,77653,16350,2023-09-05,active
43748,5969,1688,2024-11-22,inactive
43749,9100,31068,2023-06-21,active
43750,45551,49362,2023-05-21,active
43751,44538,69279,2023-07-21,inactive
43752,19417,12888,2024-11-21,active
43753,48151,53681,2024-06-27,inactive
43754,54498,73023,2023-07-18,active
43755,22596,45668,2024-09-16,active
43756,69060,56177,2023-01-04,active
43757,45971,32204,2024-06-18,active
43758,55452,22495,2024-08-29,active
43759,17286,33641,2023-04-26,active
43760,44213,44607,2023-06-09,active
43761,65993,26806,2023-10-21,active
43762,60523,36212,2023-09-09,active
43763,36126,51599,2024-07-11,active
43764,40515,50766,2024-01-22,active
43765,20235,31741,2023-07-20,active
43766,3148,70542,2024-03-31,active
43767,79148,20744,2024-10-15,active
43768,10620,36847,2023-09-08,active
43769,13114,69470,2023-06-20,active
43770,42268,41736,2024-05-29,inactive
43771,79023,16819,2024-03-14,active
43772,37918,45235,2024-08-03,active
43773,37476,55707,2024-01-17,active
43774,10496,9110,2023-05-08,active
43775,12779,22569,2023-01-02,inactive
43776,9811,30012,2024-08-06,active
43777,47822,43644,2024-09-27,active
43778,50493,68517,2024-03-25,active
43779,4104,19759,2024-10-06,active
43780,59349,20144,2024-09-11,active
43781,15265,3716,2023-04-05,active
43782,65193,14977,2023-02-03,active
43783,58114,69528,2023-04-16,active
43784,33776,54519,2024-07-12,active
43785,78251,63580,2023-12-31,active
43786,33380,30587,2023-02-27,active
43787,19416,34554,2024-05-03,active
43788,36571,71372,2023-06-03,active
43789,34645,78749,2023-12-22,active
43790,43851,9943,2024-11-18,active
43791,9059,1652,2024-03-01,active
43792,74336,25626,2023-09-03,active
43793,63426,77776,2024-06-15,inactive
43794,31125,10279,2023-07-06,inactive
43795,650,66568,2023-02-14,active
43796,26440,33682,2024-09-17,active
43797,15645,43840,2023-07-15,active
43798,67525,22205,2023-10-23,active
43799,35046,4748,2023-08-10,active
43800,18837,14986,2024-02-16,active
43801,65246,4206,2023-04-09,active
43802,33743,26677,2024-09-02,active
43803,44912,65479,2023-09-22,active
43804,31747,61952,2024-04-20,active
43805,25724,66751,2023-09-30,active
43806,69361,25352,2024-08-31,active
43807,7476,57774,2023-05-30,active
43808,33317,65274,2023-07-10,active
43809,6155,50644,2023-03-10,inactive
43810,73573,16437,2024-03-31,active
43811,4374,20604,2023-01-20,inactive
43812,39607,22181,2023-06-11,active
43813,17351,36885,2024-10-03,active
43814,9172,36196,2023-02-21,active
43815,33141,29105,2024-07-28,active
43816,63247,2558,2023-04-28,active
43817,77155,23969,2023-09-11,active
43818,64089,50612,2023-11-13,active
43819,60484,29671,2023-06-02,active
43820,10050,76472,2023-09-04,active
43821,33348,32179,2023-07-11,active
43822,28940,58011,2024-05-26,active
43823,70086,32675,2024-06-20,active
43824,69602,71995,2024-01-15,active
43825,74374,8567,2024-04-11,active
43826,58301,36399,2024-06-21,active
43827,35559,2005,2024-09-12,active
43828,59454,58656,2023-02-24,active
43829,71277,42601,2023-11-01,inactive
43830,22174,46949,2023-03-20,active
43831,62700,26765,2024-02-17,active
43832,8841,24404,2024-03-01,active
43833,10328,71673,2024-04-24,active
43834,66744,42432,2024-08-04,inactive
43835,47239,58395,2024-03-10,inactive
43836,14943,6251,2024-10-05,active
43837,74507,74373,2023-12-15,inactive
43838,46808,14089,2024-06-28,active
43839,55400,38684,2023-01-19,active
43840,8687,71956,2024-08-27,active
43841,36590,32970,2023-12-22,active
43842,7203,53383,2024-03-09,active
43843,54619,42815,2024-06-03,active
43844,10757,77030,2024-01-13,inactive
43845,7367,44373,2024-07-23,active
43846,54211,2881,2024-10-17,active
43847,60089,55990,2024-08-07,inactive
43848,26827,34033,2024-11-16,inactive
43849,6210,21454,2024-10-07,active
43850,2964,12670,2024-02-16,inactive
43851,49338,48981,2024-10-13,active
43852,78883,77417,2023-04-05,inactive
43853,3104,24073,2023-01-30,inactive
43854,49354,23070,2024-05-05,active
43855,30957,27561,2024-03-22,inactive
43856,22343,44791,2023-04-09,active
43857,18382,32573,2023-07-19,active
43858,33477,46023,2023-04-21,inactive
43859,8277,64471,2023-07-25,active
43860,59285,36692,2024-05-22,active
43861,40015,67126,2023-08-05,active
43862,4823,3374,2024-11-25,active
43863,13130,48711,2024-06-13,inactive
43864,40831,5995,2023-05-20,inactive
43865,25119,55875,2024-06-01,active
43866,69381,69616,2023-11-22,active
43867,52147,79485,2024-01-10,active
43868,58453,14370,2024-09-04,active
43869,36036,77419,2024-03-26,active
43870,10624,36445,2023-10-25,active
43871,5617,27898,2023-05-22,active
43872,62264,38516,2023-06-20,active
43873,8062,52096,2024-01-26,active
43874,67946,209,2023-01-28,active
43875,44700,6944,2023-01-06,active
43876,28203,19299,2023-10-01,active
43877,75806,5384,2024-04-04,active
43878,10506,19043,2023-07-05,active
43879,488,12235,2024-10-13,active
43880,49238,72417,2024-07-05,inactive
43881,57079,2889,2024-01-20,active
43882,54337,36670,2024-11-21,active
43883,7853,50749,2023-01-15,inactive
43884,9481,24005,2023-06-20,active
43885,61401,57244,2024-10-14,active
43886,45971,11164,2024-08-13,active
43887,35949,26578,2023-12-20,active
43888,20090,58072,2023-06-12,active
43889,46499,6348,2024-05-18,active
43890,8919,2343,2024-01-13,active
43891,17433,2234,2024-10-11,active
43892,18262,53616,2024-01-01,active
43893,27828,72372,2023-02-23,active
43894,70337,52409,2023-03-13,active
43895,69468,4517,2024-09-02,active
43896,21963,40299,2024-05-18,active
43897,29882,49026,2023-08-05,active
43898,29131,40693,2024-06-24,inactive
43899,16199,31382,2024-08-26,active
43900,46355,16567,2023-11-15,active
43901,163,11571,2024-02-08,active
43902,6225,67666,2024-07-25,active
43903,4290,53773,2024-04-16,active
43904,23440,11939,2024-04-22,active
43905,65677,30268,2023-03-26,active
43906,45949,54850,2023-08-15,active
43907,10683,58940,2023-07-08,active
43908,10651,24329,2024-01-17,active
43909,29460,72929,2023-05-24,active
43910,21728,6856,2023-01-15,active
43911,35838,19180,2023-06-13,inactive
43912,57588,63906,2024-04-08,inactive
43913,62886,54528,2023-12-07,inactive
43914,14316,36936,2024-11-20,inactive
43915,19688,3148,2023-06-07,active
43916,25024,43486,2023-02-17,active
43917,9237,17995,2024-07-25,active
43918,57938,20739,2023-08-04,active
43919,21616,14195,2023-10-11,active
43920,2461,67687,2024-08-21,active
43921,60016,25660,2023-07-30,active
43922,27776,76169,2023-03-10,active
43923,57497,13155,2024-09-03,active
43924,24520,40931,2024-07-18,active
43925,21814,14257,2024-07-11,active
43926,17844,2132,2024-10-26,active
43927,18336,1707,2023-05-27,active
43928,73406,5813,2024-02-08,active
43929,41495,2883,2024-10-13,active
43930,36353,2820,2024-07-07,inactive
43931,6687,23157,2023-07-21,active
43932,6674,12427,2023-02-25,active
43933,11672,70336,2023-10-02,active
43934,64046,37578,2024-04-02,active
43935,56287,58911,2023-05-14,active
43936,41912,31611,2024-10-17,active
43937,63732,62607,2024-08-21,active
43938,72048,40214,2024-04-16,active
43939,42313,51727,2023-09-14,inactive
43940,9836,2046,2023-10-24,active
43941,14773,70081,2023-01-05,active
43942,12390,8210,2023-10-26,active
43943,60150,13260,2024-05-29,active
43944,10986,1761,2024-05-10,active
43945,58008,2535,2023-11-01,active
43946,34799,40457,2024-07-19,active
43947,54676,49285,2024-03-14,inactive
43948,13808,77448,2024-09-11,active
43949,59954,37915,2024-08-05,active
43950,65465,30165,2023-09-21,active
43951,76034,41289,2023-08-22,active
43952,6605,52244,2024-03-11,active
43953,8558,10124,2024-03-04,active
43954,42661,23717,2024-10-04,active
43955,74365,7223,2024-05-03,active
43956,46841,12768,2024-05-13,active
43957,16733,40579,2023-08-01,active
43958,36520,75891,2023-08-27,active
43959,15903,76954,2023-05-09,inactive
43960,77151,47707,2024-09-30,inactive
43961,10449,31273,2023-09-11,inactive
43962,26696,70026,2023-05-21,active
43963,14858,42433,2024-06-18,active
43964,39947,13273,2024-04-05,active
43965,20422,47193,2023-12-13,active
43966,27873,75726,2023-11-10,active
43967,44908,69783,2024-09-15,active
43968,57362,27496,2024-10-24,inactive
43969,46392,69775,2023-03-04,active
43970,33336,49270,2023-04-23,inactive
43971,33016,18888,2024-04-23,active
43972,23754,73662,2023-02-09,active
43973,20066,18598,2024-07-08,inactive
43974,65524,47241,2024-01-18,inactive
43975,72515,3702,2024-01-30,active
43976,73660,33468,2024-06-14,active
43977,45754,57071,2024-08-26,active
43978,70496,31107,2024-06-16,inactive
43979,43024,9606,2024-01-05,active
43980,12938,65091,2024-11-10,inactive
43981,77914,60274,2024-11-07,active
43982,1524,35246,2023-11-11,active
43983,3749,43536,2024-07-04,active
43984,12564,37363,2023-02-02,active
43985,46639,4779,2024-01-17,active
43986,74094,58813,2024-08-04,active
43987,39807,19139,2023-02-09,active
43988,37792,4980,2023-06-07,active
43989,50507,32297,2023-12-13,active
43990,11130,29110,2024-06-12,active
43991,76584,66142,2023-08-26,active
43992,56104,66784,2024-10-08,inactive
43993,16480,6902,2024-09-15,inactive
43994,27790,23406,2023-05-26,active
43995,12433,63482,2024-04-30,active
43996,56380,56577,2024-05-05,active
43997,5352,70995,2024-04-30,active
43998,31654,18047,2023-04-21,active
43999,71131,25032,2023-01-09,inactive
44000,599,60332,2023-05-10,inactive
44001,6412,74612,2024-04-20,inactive
44002,58853,74121,2023-08-28,active
44003,60294,1060,2023-02-05,active
44004,7569,58665,2023-04-28,active
44005,35017,15264,2024-11-22,active
44006,43727,3019,2023-12-14,active
44007,19105,41059,2024-03-13,active
44008,51515,66885,2023-11-30,active
44009,44910,27232,2023-06-27,active
44010,12486,57892,2023-05-02,active
44011,23282,9490,2024-07-14,active
44012,1186,43256,2023-05-05,active
44013,32924,6397,2024-08-25,active
44014,9574,71445,2023-06-23,active
44015,23765,16470,2023-10-10,inactive
44016,26400,69700,2023-07-16,active
44017,45644,59502,2024-06-17,active
44018,13201,55687,2023-07-18,active
44019,35816,15208,2023-02-28,active
44020,4383,35146,2023-08-19,active
44021,10785,71040,2024-08-15,active
44022,37120,25083,2023-07-20,active
44023,52613,77737,2024-05-05,active
44024,35639,55774,2024-08-13,active
44025,43746,48392,2024-08-08,active
44026,16556,58146,2023-02-17,active
44027,14447,36592,2023-12-16,active
44028,79829,31063,2024-09-15,active
44029,44962,32409,2024-01-31,active
44030,18783,32562,2023-05-08,active
44031,66745,50778,2023-06-16,active
44032,5710,73435,2023-04-03,active
44033,36126,74812,2024-07-09,active
44034,29858,45750,2024-04-06,active
44035,26268,66118,2024-01-21,active
44036,65137,14639,2024-10-15,active
44037,45039,29112,2024-07-12,active
44038,19268,503,2023-04-27,inactive
44039,45602,36730,2023-03-11,active
44040,35795,71569,2023-09-14,active
44041,56691,15580,2024-02-26,active
44042,36102,52114,2023-09-11,active
44043,69345,34595,2024-06-29,active
44044,58180,60680,2023-10-07,active
44045,52925,76879,2024-05-08,inactive
44046,64241,79131,2024-06-24,active
44047,46422,77300,2024-04-04,active
44048,67468,73707,2023-12-14,active
44049,28967,77062,2024-04-06,active
44050,36037,41233,2023-09-08,active
44051,25959,8340,2024-08-26,active
44052,4219,44403,2024-02-08,active
44053,22254,78314,2023-12-22,active
44054,41965,15220,2023-12-26,active
44055,25714,5087,2024-01-09,active
44056,28696,64018,2024-04-26,active
44057,54063,77595,2023-04-23,inactive
44058,57404,47255,2023-08-13,inactive
44059,15707,49753,2024-10-27,inactive
44060,39054,17674,2024-01-25,active
44061,77317,62413,2024-05-04,active
44062,74144,65703,2023-05-11,active
44063,43911,7960,2023-01-16,active
44064,67107,57661,2024-03-22,active
44065,26894,7136,2024-06-21,active
44066,42296,53058,2023-05-14,inactive
44067,26663,63616,2024-09-02,active
44068,13997,78461,2024-07-01,inactive
44069,54122,20823,2023-08-21,active
44070,43192,48462,2024-05-27,active
44071,14198,44693,2023-08-30,inactive
44072,10293,41533,2024-06-29,active
44073,32511,1140,2023-10-03,active
44074,63311,29140,2023-08-13,inactive
44075,13735,10987,2023-02-09,active
44076,43208,56429,2023-12-31,active
44077,36134,18923,2023-08-19,active
44078,67157,75197,2023-01-11,active
44079,68418,20938,2023-04-28,inactive
44080,53971,8643,2024-04-22,active
44081,77228,62546,2024-02-09,inactive
44082,21276,74046,2024-03-11,inactive
44083,4612,15471,2023-09-12,active
44084,90,62131,2024-11-07,active
44085,54798,58315,2024-07-28,active
44086,18855,56054,2024-01-10,active
44087,25157,44526,2024-03-18,active
44088,74441,54341,2023-12-18,inactive
44089,45912,8119,2024-01-11,inactive
44090,11680,70784,2024-02-28,active
44091,55108,58699,2023-03-30,active
44092,62573,24794,2023-06-02,active
44093,12396,21025,2024-04-24,active
44094,14584,47096,2024-09-21,active
44095,56107,55797,2023-08-27,active
44096,78714,41964,2023-05-28,active
44097,2076,49080,2024-11-24,active
44098,8470,58704,2024-07-02,active
44099,17434,76098,2023-05-24,active
44100,59624,73343,2023-07-30,active
44101,39729,53111,2023-11-02,active
44102,1259,23504,2023-02-20,active
44103,74565,3358,2024-05-02,active
44104,79043,62838,2024-02-22,active
44105,37689,699,2024-10-16,active
44106,45965,19578,2023-07-07,active
44107,28327,6532,2023-04-10,active
44108,52615,32771,2024-09-19,active
44109,52681,66365,2023-05-05,active
44110,41366,31884,2024-10-02,active
44111,12990,12251,2023-07-19,active
44112,10043,58126,2023-01-27,active
44113,8454,50631,2023-07-28,active
44114,7488,4282,2024-11-04,active
44115,43671,47951,2023-07-11,inactive
44116,33064,62533,2024-03-10,active
44117,5335,28812,2023-06-09,active
44118,36068,55765,2023-05-05,active
44119,50093,32907,2024-02-07,active
44120,13223,7712,2023-04-21,active
44121,59444,44861,2023-11-23,active
44122,50474,48799,2024-01-17,active
44123,64864,60310,2023-02-28,active
44124,75374,78313,2024-11-26,active
44125,71022,36004,2023-11-24,inactive
44126,41235,9311,2023-08-24,active
44127,65262,11734,2024-04-04,inactive
44128,69356,54852,2023-07-15,active
44129,8367,53392,2023-05-31,active
44130,44578,2481,2023-04-20,active
44131,60018,73864,2023-01-11,inactive
44132,14413,51605,2023-11-12,active
44133,41644,13782,2023-09-12,inactive
44134,44106,78634,2023-06-17,active
44135,69712,17915,2023-05-27,active
44136,27824,71989,2023-07-27,inactive
44137,67440,71329,2023-11-29,active
44138,15247,111,2023-05-23,active
44139,27602,44777,2023-02-01,active
44140,51765,63402,2023-10-18,active
44141,53069,74678,2023-06-12,active
44142,78643,15868,2024-07-17,active
44143,5248,32282,2023-08-17,inactive
44144,16318,6751,2023-09-14,active
44145,15055,40712,2024-11-22,inactive
44146,52010,31558,2024-05-20,active
44147,49554,50716,2023-12-25,active
44148,44921,44150,2023-03-12,active
44149,45249,53154,2024-06-15,active
44150,12218,73384,2024-03-15,active
44151,57975,50231,2023-02-25,active
44152,75980,58490,2023-05-22,inactive
44153,63182,12957,2023-05-29,active
44154,33893,55872,2023-06-11,active
44155,49603,16027,2024-01-03,inactive
44156,53066,50867,2024-02-16,inactive
44157,3624,59294,2024-11-13,active
44158,42632,9167,2024-11-08,inactive
44159,6336,27424,2024-09-02,inactive
44160,2296,28615,2024-08-06,active
44161,64226,55789,2023-05-26,active
44162,26749,42529,2023-05-14,active
44163,56264,25741,2024-01-02,active
