assessment_id,course_id,title,total_marks
52894,9653,Course Test,50
52895,37826,Quiz 2,75
52896,12996,Midterm Test,100
52897,64670,Module Evaluation,50
52898,26227,Module Evaluation,75
52899,46852,Module Evaluation,100
52900,6732,Practice Test,100
52901,50804,Midterm Test,75
52902,27193,Quiz 2,50
52903,9115,Module Evaluation,75
52904,79826,Course Test,100
52905,55944,Module Evaluation,75
52906,1449,Course Test,75
52907,30293,Final Assessment,75
52908,18824,Module Evaluation,50
52909,55735,Practice Test,50
52910,10046,Module Evaluation,100
52911,32329,Quiz 2,100
52912,75116,Course Test,75
52913,4074,Final Assessment,100
52914,63348,Final Assessment,100
52915,67856,Quiz 2,75
52916,42358,Final Assessment,75
52917,17881,Module Evaluation,75
52918,61562,Course Test,50
52919,3297,Quiz 1,100
52920,26360,Final Assessment,100
52921,954,Practice Test,75
52922,69279,Course Test,75
52923,18513,Practice Test,75
52924,33621,Course Test,100
52925,71597,Module Evaluation,75
52926,2715,Midterm Test,75
52927,44706,Module Evaluation,50
52928,5229,Practice Test,100
52929,22506,Midterm Test,75
52930,67396,Practice Test,50
52931,74017,Course Test,50
52932,39041,Quiz 1,50
52933,8646,Course Test,100
52934,59699,Practice Test,50
52935,334,Course Test,50
52936,35163,Quiz 2,100
52937,55369,Quiz 2,75
52938,12510,Course Test,100
52939,33790,Course Test,50
52940,20951,Midterm Test,75
52941,64784,Final Assessment,50
52942,42512,Final Assessment,75
52943,3374,Final Assessment,75
52944,28095,Midterm Test,100
52945,68518,Module Evaluation,50
52946,65011,Final Assessment,75
52947,44941,Quiz 2,100
52948,15556,Quiz 1,75
52949,70634,Quiz 2,100
52950,52256,Quiz 2,50
52951,62476,Module Evaluation,75
52952,60612,Quiz 1,100
52953,35997,Course Test,50
52954,58607,Course Test,50
52955,56714,Final Assessment,50
52956,50178,Midterm Test,50
52957,72403,Quiz 2,75
52958,40830,Midterm Test,100
52959,50778,Quiz 1,50
52960,58935,Final Assessment,100
52961,39333,Course Test,100
52962,30557,Module Evaluation,50
52963,57903,Practice Test,50
52964,11953,Module Evaluation,100
52965,43097,Midterm Test,75
52966,1941,Final Assessment,75
52967,42785,Module Evaluation,75
52968,49842,Course Test,75
52969,23480,Course Test,50
52970,53635,Final Assessment,75
52971,26086,Practice Test,100
52972,1979,Quiz 2,75
52973,47416,Course Test,50
52974,43732,Practice Test,50
52975,12580,Course Test,100
52976,6295,Course Test,75
52977,59756,Course Test,50
52978,65443,Course Test,75
52979,31880,Module Evaluation,75
52980,40017,Module Evaluation,75
52981,63634,Midterm Test,100
52982,11355,Quiz 1,100
52983,25786,Midterm Test,100
52984,52687,Quiz 1,75
52985,5650,Course Test,75
52986,12560,Quiz 1,100
52987,71632,Course Test,50
52988,42107,Midterm Test,75
52989,52370,Midterm Test,100
52990,54416,Midterm Test,75
52991,33478,Final Assessment,100
52992,73028,Quiz 1,100
52993,22559,Quiz 1,50
52994,13635,Module Evaluation,75
52995,68794,Midterm Test,75
52996,37041,Final Assessment,50
52997,74155,Midterm Test,50
52998,1519,Module Evaluation,50
52999,31085,Module Evaluation,75
53000,11796,Course Test,50
53001,57788,Quiz 1,100
53002,52693,Module Evaluation,100
53003,55889,Practice Test,100
53004,15276,Midterm Test,100
53005,24437,Module Evaluation,50
53006,18898,Course Test,75
53007,69276,Final Assessment,100
53008,74866,Midterm Test,50
53009,39411,Quiz 2,75
53010,77515,Module Evaluation,75
53011,79079,Course Test,100
53012,1987,Module Evaluation,75
53013,45499,Quiz 1,100
53014,64991,Quiz 2,75
53015,21974,Practice Test,100
53016,39100,Quiz 1,50
53017,21724,Midterm Test,75
53018,66395,Practice Test,75
53019,20583,Midterm Test,75
53020,65464,Course Test,100
53021,41079,Final Assessment,100
53022,34085,Quiz 2,100
53023,58558,Midterm Test,100
53024,77046,Module Evaluation,75
53025,59136,Final Assessment,50
53026,42495,Practice Test,50
53027,46927,Quiz 2,75
53028,26175,Module Evaluation,50
53029,45249,Midterm Test,50
53030,62204,Module Evaluation,50
53031,43475,Practice Test,75
53032,41174,Practice Test,75
53033,9865,Module Evaluation,75
53034,2787,Midterm Test,100
53035,34969,Practice Test,100
53036,36576,Quiz 1,75
53037,28978,Practice Test,75
53038,10775,Final Assessment,75
53039,16589,Final Assessment,100
53040,53964,Quiz 1,75
53041,34794,Quiz 2,100
53042,27204,Course Test,75
53043,52608,Course Test,75
53044,31847,Practice Test,100
53045,10516,Module Evaluation,100
53046,64499,Module Evaluation,50
53047,57735,Practice Test,50
53048,24445,Course Test,75
53049,2503,Practice Test,75
53050,29467,Course Test,50
53051,59585,Practice Test,75
53052,44278,Course Test,75
53053,15561,Course Test,100
53054,28592,Final Assessment,75
53055,6932,Course Test,50
53056,58743,Final Assessment,100
53057,5843,Module Evaluation,75
53058,73665,Quiz 2,100
53059,68445,Module Evaluation,100
53060,42448,Quiz 2,50
53061,63893,Midterm Test,100
53062,21710,Quiz 2,100
53063,26852,Quiz 1,75
53064,20720,Course Test,100
53065,9504,Course Test,75
53066,51614,Module Evaluation,50
53067,62099,Quiz 1,50
53068,43899,Quiz 2,100
53069,13983,Course Test,50
53070,56007,Midterm Test,50
53071,56520,Course Test,100
53072,56233,Quiz 1,100
53073,27596,Midterm Test,100
53074,44929,Midterm Test,50
53075,24619,Practice Test,75
53076,39038,Midterm Test,100
53077,33206,Course Test,50
53078,73647,Module Evaluation,100
53079,47008,Midterm Test,50
53080,70222,Module Evaluation,100
53081,62142,Module Evaluation,50
53082,73145,Practice Test,50
53083,14673,Quiz 1,50
53084,13392,Final Assessment,100
53085,35325,Final Assessment,100
53086,10066,Practice Test,50
53087,52011,Midterm Test,50
53088,26439,Quiz 1,50
53089,41544,Quiz 2,100
53090,19613,Quiz 2,100
53091,30921,Quiz 2,50
53092,73427,Module Evaluation,50
53093,56039,Module Evaluation,75
53094,58521,Module Evaluation,100
53095,30650,Quiz 1,50
53096,78810,Quiz 2,75
53097,79601,Module Evaluation,50
53098,38134,Quiz 1,50
53099,70461,Quiz 2,100
53100,20068,Quiz 2,100
53101,40269,Course Test,100
53102,7701,Quiz 1,75
53103,11707,Module Evaluation,50
53104,76902,Quiz 2,75
53105,41748,Final Assessment,100
53106,19821,Course Test,100
53107,10340,Course Test,50
53108,33989,Quiz 1,75
53109,57167,Quiz 2,75
53110,32071,Quiz 2,50
53111,26181,Final Assessment,100
53112,41280,Course Test,75
53113,75168,Quiz 2,50
53114,9203,Final Assessment,75
53115,4130,Final Assessment,100
53116,774,Quiz 1,75
53117,31393,Quiz 2,75
53118,55233,Quiz 2,100
53119,69091,Quiz 2,75
53120,5527,Midterm Test,75
53121,50889,Practice Test,100
53122,34159,Practice Test,75
53123,27740,Final Assessment,50
53124,22857,Quiz 1,75
53125,56549,Final Assessment,100
53126,57845,Practice Test,100
53127,32947,Midterm Test,100
53128,34448,Quiz 2,75
53129,8160,Quiz 2,50
53130,7864,Module Evaluation,50
53131,12263,Final Assessment,100
53132,66591,Course Test,50
53133,11704,Midterm Test,100
53134,60,Quiz 2,75
53135,39953,Quiz 2,75
53136,24638,Quiz 1,100
53137,23847,Course Test,50
53138,31565,Module Evaluation,50
53139,39781,Module Evaluation,75
53140,49796,Midterm Test,75
53141,51554,Course Test,50
53142,48968,Midterm Test,100
53143,6190,Course Test,100
53144,7765,Midterm Test,100
53145,28193,Final Assessment,100
53146,16114,Module Evaluation,50
53147,18231,Midterm Test,75
53148,71031,Quiz 2,75
53149,14763,Midterm Test,50
53150,45530,Practice Test,50
53151,1099,Midterm Test,75
53152,41940,Practice Test,75
53153,6235,Module Evaluation,50
53154,39530,Quiz 1,75
53155,68872,Practice Test,100
53156,71810,Practice Test,75
53157,24856,Module Evaluation,75
53158,76118,Module Evaluation,50
53159,2673,Final Assessment,75
53160,63183,Final Assessment,75
53161,78066,Quiz 1,50
53162,78506,Final Assessment,75
53163,12997,Practice Test,100
53164,71133,Quiz 2,50
53165,61600,Midterm Test,50
53166,44091,Final Assessment,75
53167,46844,Final Assessment,50
53168,35704,Midterm Test,50
53169,30850,Module Evaluation,50
53170,19162,Course Test,50
53171,3941,Course Test,50
53172,47891,Module Evaluation,50
53173,54275,Quiz 2,75
53174,1199,Course Test,50
53175,70591,Midterm Test,50
53176,8299,Course Test,100
53177,27715,Quiz 1,100
53178,49931,Practice Test,50
53179,15738,Quiz 2,100
53180,35848,Midterm Test,50
53181,34730,Final Assessment,100
53182,26775,Practice Test,75
53183,14323,Midterm Test,75
53184,14882,Midterm Test,100
53185,53465,Module Evaluation,100
53186,56442,Quiz 2,50
53187,24136,Practice Test,75
53188,72623,Practice Test,100
53189,18441,Quiz 1,75
53190,8539,Module Evaluation,75
53191,29711,Final Assessment,50
53192,35892,Final Assessment,100
53193,60700,Practice Test,100
53194,54074,Module Evaluation,75
53195,30806,Module Evaluation,50
53196,26933,Quiz 2,100
53197,69352,Course Test,75
53198,20997,Midterm Test,75
53199,57653,Midterm Test,100
53200,52440,Practice Test,100
53201,63161,Practice Test,50
53202,60986,Module Evaluation,50
53203,19072,Quiz 1,50
53204,32853,Course Test,50
53205,33106,Course Test,100
53206,55305,Quiz 2,75
53207,16150,Module Evaluation,100
53208,6785,Module Evaluation,50
53209,73219,Final Assessment,50
53210,23081,Practice Test,75
53211,44228,Quiz 1,50
53212,3727,Quiz 1,50
53213,42889,Quiz 2,50
53214,15955,Course Test,75
53215,57885,Midterm Test,50
53216,1067,Module Evaluation,75
53217,16477,Midterm Test,100
53218,15488,Final Assessment,100
53219,23934,Module Evaluation,100
53220,74350,Midterm Test,50
53221,48844,Quiz 2,50
53222,50448,Quiz 2,75
53223,10447,Practice Test,75
53224,59298,Final Assessment,75
53225,56873,Practice Test,100
53226,58258,Midterm Test,75
53227,19619,Quiz 1,100
53228,52772,Final Assessment,75
53229,9895,Midterm Test,100
53230,69332,Quiz 2,75
53231,1229,Final Assessment,50
53232,68915,Quiz 1,100
53233,5253,Quiz 1,100
53234,68428,Quiz 1,75
53235,21166,Practice Test,50
53236,21037,Quiz 2,75
53237,45500,Final Assessment,50
53238,16669,Quiz 1,75
53239,15605,Course Test,75
53240,22497,Quiz 1,50
53241,51020,Course Test,100
53242,10822,Final Assessment,75
53243,13220,Quiz 2,50
53244,51618,Course Test,75
53245,19958,Course Test,75
53246,56617,Course Test,50
53247,56920,Practice Test,50
53248,28512,Module Evaluation,50
53249,3231,Course Test,75
53250,72869,Final Assessment,50
53251,8601,Course Test,50
53252,21997,Midterm Test,100
53253,67218,Module Evaluation,50
53254,39777,Midterm Test,50
53255,26083,Course Test,75
53256,25778,Practice Test,100
53257,33525,Practice Test,75
53258,27987,Final Assessment,100
53259,70577,Quiz 2,100
53260,3390,Final Assessment,50
53261,51972,Quiz 1,50
53262,4334,Quiz 2,75
53263,70373,Practice Test,50
53264,26539,Final Assessment,50
53265,67572,Midterm Test,100
53266,52129,Quiz 2,75
53267,73514,Final Assessment,50
53268,44521,Practice Test,100
53269,2756,Module Evaluation,75
53270,57021,Course Test,100
53271,29295,Final Assessment,100
53272,67065,Final Assessment,100
53273,39834,Quiz 2,50
53274,42241,Quiz 1,100
53275,29669,Practice Test,50
53276,39634,Quiz 1,100
53277,9707,Course Test,50
53278,53451,Final Assessment,50
53279,19492,Course Test,100
53280,4339,Quiz 2,100
53281,68053,Module Evaluation,75
53282,18160,Midterm Test,100
53283,43921,Practice Test,50
53284,72545,Quiz 2,75
53285,9927,Midterm Test,50
53286,40097,Midterm Test,75
53287,41443,Final Assessment,75
53288,49733,Midterm Test,100
53289,48524,Module Evaluation,50
53290,55037,Midterm Test,100
53291,18646,Quiz 1,100
53292,72418,Practice Test,100
53293,69968,Practice Test,75
53294,57557,Midterm Test,75
53295,70779,Module Evaluation,75
53296,45922,Final Assessment,100
53297,66034,Quiz 1,50
53298,20926,Quiz 2,50
53299,54466,Course Test,75
53300,29034,Midterm Test,75
53301,61712,Module Evaluation,75
53302,49377,Practice Test,100
53303,39267,Module Evaluation,50
53304,8300,Quiz 2,50
53305,71221,Midterm Test,100
53306,59807,Module Evaluation,75
53307,38493,Practice Test,50
53308,72382,Quiz 2,100
53309,39793,Midterm Test,75
53310,38334,Quiz 2,50
53311,22515,Module Evaluation,100
53312,50647,Quiz 2,75
53313,71406,Quiz 2,50
53314,6304,Final Assessment,75
53315,33471,Practice Test,50
53316,56517,Module Evaluation,100
53317,63442,Quiz 1,100
53318,37160,Practice Test,75
53319,35776,Practice Test,100
53320,45631,Final Assessment,100
53321,77247,Quiz 2,100
53322,72193,Midterm Test,100
53323,79527,Quiz 2,50
53324,77823,Quiz 2,75
53325,46365,Module Evaluation,100
53326,20529,Course Test,50
53327,32513,Midterm Test,75
53328,12338,Module Evaluation,75
53329,51739,Practice Test,75
53330,79266,Course Test,100
53331,39953,Practice Test,50
53332,24120,Quiz 1,75
53333,7779,Midterm Test,75
53334,34052,Course Test,50
53335,4761,Final Assessment,100
53336,14674,Quiz 1,75
53337,27551,Midterm Test,50
53338,2901,Final Assessment,50
53339,5814,Quiz 1,75
53340,3324,Quiz 1,100
53341,30539,Quiz 1,50
53342,2137,Quiz 2,50
53343,29381,Quiz 2,100
53344,73702,Final Assessment,50
53345,58470,Final Assessment,75
53346,56544,Module Evaluation,100
53347,955,Final Assessment,100
53348,10195,Final Assessment,75
53349,49118,Course Test,100
53350,31190,Midterm Test,75
53351,19204,Final Assessment,50
53352,76447,Quiz 2,75
53353,7172,Practice Test,50
53354,50792,Course Test,50
53355,6927,Module Evaluation,100
53356,13629,Final Assessment,100
53357,39598,Quiz 1,50
53358,20967,Midterm Test,50
53359,61724,Final Assessment,50
53360,2151,Course Test,100
53361,10075,Module Evaluation,100
53362,37585,Final Assessment,100
53363,73255,Final Assessment,50
53364,58192,Practice Test,100
53365,15818,Practice Test,100
53366,18473,Midterm Test,100
53367,52541,Course Test,75
53368,7011,Quiz 2,75
53369,74358,Midterm Test,100
53370,56434,Quiz 1,75
53371,46259,Module Evaluation,100
53372,74697,Module Evaluation,50
53373,10832,Practice Test,50
53374,49824,Quiz 2,75
53375,8402,Midterm Test,100
53376,9111,Practice Test,50
53377,53601,Quiz 2,50
53378,13289,Quiz 2,50
53379,15654,Midterm Test,50
53380,68472,Course Test,100
53381,22062,Midterm Test,75
53382,11418,Quiz 2,75
53383,66771,Course Test,50
53384,76595,Quiz 2,100
53385,39872,Final Assessment,75
53386,8080,Final Assessment,50
53387,54988,Practice Test,75
53388,74408,Quiz 1,50
53389,4865,Quiz 2,100
53390,61853,Module Evaluation,100
53391,35663,Final Assessment,75
53392,67426,Final Assessment,50
53393,7495,Quiz 2,75
53394,59517,Final Assessment,75
53395,18349,Quiz 2,75
53396,66440,Practice Test,100
53397,4808,Module Evaluation,100
53398,10487,Midterm Test,50
53399,33827,Practice Test,75
53400,40608,Midterm Test,50
53401,78913,Quiz 1,50
53402,36639,Course Test,100
53403,52887,Module Evaluation,50
53404,15825,Module Evaluation,50
53405,60268,Quiz 1,100
53406,29941,Module Evaluation,50
53407,12452,Quiz 1,50
53408,10167,Practice Test,100
53409,5465,Midterm Test,100
53410,69315,Practice Test,100
53411,3913,Quiz 2,75
53412,56578,Practice Test,75
53413,5394,Midterm Test,50
53414,65903,Module Evaluation,100
53415,41905,Module Evaluation,50
53416,65911,Quiz 2,100
53417,19916,Final Assessment,50
53418,56578,Practice Test,75
53419,26194,Quiz 2,75
53420,40229,Module Evaluation,75
53421,76819,Final Assessment,100
53422,63017,Quiz 2,50
53423,74605,Practice Test,75
53424,73575,Midterm Test,50
53425,71678,Quiz 2,50
53426,32318,Course Test,100
53427,44915,Midterm Test,100
53428,50922,Quiz 1,100
53429,58713,Practice Test,100
53430,27616,Course Test,100
53431,47315,Module Evaluation,75
53432,20821,Quiz 2,50
53433,61839,Practice Test,75
53434,13108,Quiz 2,75
53435,70585,Quiz 2,100
53436,59731,Quiz 1,100
53437,30361,Final Assessment,100
53438,6716,Quiz 2,50
53439,56386,Midterm Test,50
53440,6833,Quiz 2,100
53441,20593,Course Test,75
53442,42789,Midterm Test,75
53443,16171,Practice Test,50
53444,64678,Quiz 1,75
53445,54786,Final Assessment,75
53446,42329,Quiz 1,50
53447,67889,Module Evaluation,100
53448,31444,Module Evaluation,50
53449,29193,Quiz 2,50
53450,60012,Course Test,100
53451,38321,Final Assessment,50
53452,2605,Final Assessment,50
53453,70026,Practice Test,50
53454,45687,Course Test,100
53455,57351,Course Test,50
53456,12298,Quiz 1,100
53457,16612,Module Evaluation,100
53458,24436,Module Evaluation,75
53459,6624,Course Test,100
53460,55035,Practice Test,100
53461,62878,Module Evaluation,75
53462,8462,Practice Test,50
53463,14194,Module Evaluation,100
53464,65836,Practice Test,50
53465,32958,Quiz 2,100
53466,61660,Course Test,50
53467,25635,Course Test,75
53468,73008,Final Assessment,75
53469,79895,Final Assessment,50
53470,25392,Module Evaluation,100
53471,16226,Midterm Test,100
53472,78588,Final Assessment,75
53473,56857,Practice Test,75
53474,12873,Final Assessment,50
53475,55330,Midterm Test,100
53476,38963,Final Assessment,50
53477,24059,Final Assessment,75
53478,12805,Quiz 2,75
53479,75918,Course Test,100
53480,46246,Midterm Test,50
53481,68838,Quiz 1,50
53482,48809,Practice Test,100
53483,56010,Course Test,100
53484,13814,Quiz 2,75
53485,50240,Practice Test,100
53486,59220,Final Assessment,75
53487,58551,Quiz 2,100
53488,35722,Course Test,100
53489,6358,Quiz 1,100
53490,34449,Quiz 2,50
53491,23883,Practice Test,50
53492,55699,Midterm Test,75
53493,37621,Practice Test,50
53494,36944,Quiz 2,100
53495,29179,Practice Test,100
53496,38947,Final Assessment,100
53497,24331,Course Test,50
53498,66749,Course Test,75
53499,9451,Course Test,100
53500,1338,Final Assessment,50
53501,23406,Quiz 1,50
53502,13958,Course Test,75
53503,25457,Midterm Test,100
53504,52310,Quiz 2,50
53505,61824,Quiz 2,50
53506,78910,Course Test,75
53507,9265,Midterm Test,100
53508,58505,Midterm Test,75
53509,9992,Practice Test,50
53510,2239,Final Assessment,50
53511,27563,Midterm Test,75
53512,76926,Midterm Test,100
53513,7815,Final Assessment,100
53514,41682,Practice Test,75
53515,33143,Final Assessment,50
53516,55417,Module Evaluation,50
53517,3590,Midterm Test,100
53518,39531,Midterm Test,100
53519,75086,Course Test,50
53520,69984,Final Assessment,75
53521,61297,Quiz 2,100
53522,74641,Practice Test,75
53523,40096,Quiz 2,50
53524,67729,Practice Test,75
53525,34200,Midterm Test,75
53526,73912,Practice Test,50
53527,57135,Midterm Test,75
53528,10032,Quiz 2,50
53529,33898,Quiz 1,100
53530,5480,Practice Test,50
53531,7604,Final Assessment,50
53532,51079,Quiz 2,50
53533,59549,Course Test,50
53534,60095,Final Assessment,75
53535,14994,Course Test,75
53536,4643,Course Test,100
53537,58570,Course Test,75
53538,12943,Final Assessment,50
53539,38350,Quiz 2,75
53540,52614,Quiz 2,100
53541,29568,Quiz 2,100
53542,48450,Quiz 1,50
53543,6066,Module Evaluation,50
53544,37958,Midterm Test,50
53545,70721,Quiz 2,50
53546,34843,Course Test,100
53547,53282,Final Assessment,50
53548,39183,Course Test,75
53549,39679,Quiz 2,75
53550,70072,Practice Test,50
53551,16090,Midterm Test,50
53552,41480,Module Evaluation,50
53553,64806,Quiz 2,75
53554,29379,Quiz 2,50
53555,31039,Quiz 2,100
53556,76162,Midterm Test,100
